,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
22,1,1,22,28834,28890,0,0,0,0,28890,29390,0,0,29390,29898,0,0,
23,4,1,22,30898,32990,0,0,33463,33963,32990,33463,1,0,0,0,0,0,
23,4,1,22,33963,34416,0,0,34723,35223,34416,34723,1,0,0,0,0,0,
23,0,1,22,35223,35345,0,0,0,0,35345,35845,0,0,35845,35863,0,0,
24,0,0,23,35863,35907,0,0,0,0,35907,36407,0,0,0,0,36407,36530,
25,0,0,24,36530,36579,0,0,0,0,36579,37079,0,0,0,0,37079,37242,
26,0,0,25,37242,37315,0,0,0,0,37315,37815,0,0,0,0,37815,38607,
27,0,1,26,38607,38671,0,0,0,0,38671,39171,0,0,39171,40556,0,0,
28,0,1,27,40556,40610,0,0,0,0,40610,41110,0,0,41110,41516,0,0,
29,0,1,28,41516,41569,0,0,0,0,41569,42069,0,0,42069,42488,0,0,
30,0,0,29,42488,42544,0,0,0,0,42544,43044,0,0,0,0,43044,43135,
31,0,0,30,43135,43182,0,0,0,0,43182,43682,0,0,0,0,43682,44119,
32,1,1,31,44119,44183,0,0,0,0,44183,44683,0,0,44683,45518,0,0,
33,4,1,31,46518,47618,0,0,48046,48546,47618,48046,1,0,0,0,0,0,
33,4,1,31,48546,49148,0,0,49261,49761,49148,49261,1,0,0,0,0,0,
33,0,1,31,49761,49906,0,0,0,0,49906,50406,0,0,50406,50482,0,0,
34,4,1,32,50482,50528,0,0,51023,51523,50528,51023,1,0,0,0,0,0,
34,4,1,32,51523,51955,0,0,52091,52591,51955,52091,1,0,0,0,0,0,
34,4,1,32,52591,55058,0,0,55529,56029,55058,55529,1,0,0,0,0,0,
34,0,1,32,56029,56577,1,0,0,0,56577,57077,0,0,57077,57185,0,0,
35,0,0,33,57185,57233,0,0,0,0,57233,57733,0,0,0,0,57733,57853,
36,0,0,34,57853,57899,0,0,0,0,57899,58399,0,0,0,0,58399,58655,
