,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
0,2,0,0,0,487,0,0,0,0,487,787,0,0,0,0,787,2787,
1,0,0,0,3287,3410,0,0,0,0,3410,3710,0,0,0,0,3710,3829,
2,0,0,1,3829,3957,0,0,0,0,3957,4257,0,0,0,0,4257,4506,
3,0,0,2,4506,4601,0,1,0,0,4601,4901,0,0,0,0,4901,5037,
4,4,0,3,5037,5133,0,0,5386,5886,5133,5386,0,1,0,0,0,0,
4,4,0,3,5886,5933,0,0,6192,6692,5933,6192,0,1,0,0,0,0,
4,0,0,3,6692,6775,0,0,0,0,6775,7075,0,0,0,0,7075,7369,
5,4,0,4,7369,7461,0,0,7663,8163,7461,7663,0,1,0,0,0,0,
5,4,0,4,8163,8178,0,0,8392,8892,8178,8392,0,1,0,0,0,0,
5,2,0,4,8892,9506,0,0,0,0,9506,9806,0,0,0,0,9806,11806,
6,0,0,4,12306,12683,0,0,0,0,12683,12983,0,0,0,0,12983,13155,
7,0,0,5,13155,13317,0,0,0,0,13317,13617,0,0,0,0,13617,13732,
8,0,0,6,13732,13797,0,0,0,0,13797,14097,0,0,0,0,14097,14216,
9,0,0,7,14216,14263,0,0,0,0,14263,14563,0,0,0,0,14563,14868,
10,0,0,8,14868,14915,0,0,0,0,14915,15215,0,0,0,0,15215,15301,
11,0,0,9,15301,15362,0,0,0,0,15362,15662,0,0,0,0,15662,15759,
12,0,0,10,15759,15809,0,0,0,0,15809,16109,0,0,0,0,16109,16169,
13,0,0,11,16169,16234,0,0,0,0,16234,16534,0,0,0,0,16534,16661,
14,0,0,12,16661,16713,0,0,0,0,16713,17013,0,0,0,0,17013,17031,
15,0,0,13,17031,17086,0,0,0,0,17086,17386,0,0,0,0,17386,17396,
16,0,0,14,17396,17472,0,0,0,0,17472,17772,0,0,0,0,17772,17798,
17,4,0,15,17798,17862,0,0,18106,18606,17862,18106,0,1,0,0,0,0,
17,4,0,15,18606,19345,0,0,19502,20002,19345,19502,0,1,0,0,0,0,
17,0,0,15,20002,20311,0,0,0,0,20311,20611,0,0,0,0,20611,21668,
18,0,0,16,21668,21768,0,0,0,0,21768,22068,0,0,0,0,22068,22283,
19,4,0,17,22283,22335,0,0,22618,23118,22335,22618,0,1,0,0,0,0,
19,0,0,17,23118,23823,0,0,0,0,23823,24123,0,0,0,0,24123,24728,
20,0,0,18,24728,24775,0,0,0,0,24775,25075,0,0,0,0,25075,26346,
21,0,0,19,26346,26420,0,0,0,0,26420,26720,0,0,0,0,26720,26925,
22,0,0,20,26925,27003,0,0,0,0,27003,27303,0,0,0,0,27303,27416,
23,0,0,21,27416,27475,0,0,0,0,27475,27775,0,0,0,0,27775,27950,
24,0,0,22,27950,28006,0,0,0,0,28006,28306,0,0,0,0,28306,28552,
25,0,0,23,28552,28623,0,0,0,0,28623,28923,0,0,0,0,28923,29094,
26,0,0,24,29094,29149,0,0,0,0,29149,29449,0,0,0,0,29449,29659,
27,0,0,25,29659,29711,0,0,0,0,29711,30011,0,0,0,0,30011,30108,
