,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
65,4,0,50,131904,131990,0,0,132362,132862,131990,132362,0,1,0,0,0,0,
65,0,0,50,132862,132887,0,0,0,0,132887,133287,0,0,133287,133395,0,0,
66,0,1,51,133395,133499,0,0,0,0,133499,133899,0,0,0,0,133899,133960,
67,4,1,52,133960,134054,0,0,134447,134947,134054,134447,1,0,0,0,0,0,
67,0,1,52,134947,135770,0,0,0,0,135770,136170,0,0,0,0,136170,136350,
68,0,0,53,136350,136452,0,0,0,0,136452,136852,0,0,136852,136931,0,0,
69,0,1,54,136931,137029,0,0,0,0,137029,137429,0,0,0,0,137429,137450,
70,4,1,55,137450,137531,0,0,137921,138421,137531,137921,0,1,0,0,0,0,
70,4,1,55,138421,138473,0,0,138761,139261,138473,138761,0,1,0,0,0,0,
70,0,1,55,139261,139889,0,0,0,0,139889,140289,0,0,0,0,140289,140323,
71,0,0,56,140323,140380,0,0,0,0,140380,140780,0,0,140780,140891,0,0,
72,4,0,57,140891,140991,0,0,141391,141891,140991,141391,0,1,0,0,0,0,
72,1,0,57,141891,141931,0,0,0,0,141931,142331,0,0,142331,142344,0,0,
73,0,0,57,143344,143496,0,0,0,0,143496,143896,0,0,143896,143984,0,0,
74,1,0,58,143984,144074,0,0,0,0,144074,144474,0,0,144474,144575,0,0,
75,0,0,58,145575,145634,0,0,0,0,145634,146034,0,0,146034,146174,0,0,
76,0,1,59,146174,146255,0,0,0,0,146255,146655,0,0,0,0,146655,146684,
77,0,1,60,146684,146797,0,0,0,0,146797,147197,0,0,0,0,147197,147243,
78,0,1,61,147243,147316,0,0,0,0,147316,147716,0,0,0,0,147716,147765,
79,4,0,62,147765,147858,0,0,148221,148721,147858,148221,0,1,0,0,0,0,
79,0,0,62,148721,148759,0,0,0,0,148759,149159,0,0,149159,149323,0,0,
80,1,0,63,149323,149423,0,0,0,0,149423,149823,0,0,149823,149842,0,0,
81,4,0,63,150842,155323,0,0,155610,156110,155323,155610,0,1,0,0,0,0,
81,4,0,63,156110,156686,0,0,157039,157539,156686,157039,0,1,0,0,0,0,
81,4,0,63,157539,157927,0,0,158301,158801,157927,158301,0,1,0,0,0,0,
81,0,0,63,158801,159024,0,0,0,0,159024,159424,0,0,159424,159534,0,0,
82,4,1,64,159534,159630,0,0,159984,160484,159630,159984,0,1,0,0,0,0,
82,4,1,64,160484,161948,0,0,162288,162788,161948,162288,0,1,0,0,0,0,
82,4,1,64,162788,163147,0,0,163458,163958,163147,163458,0,1,0,0,0,0,
82,4,1,64,163958,164609,0,0,165006,165506,164609,165006,1,0,0,0,0,0,
82,4,1,64,165506,171767,0,0,172108,172608,171767,172108,0,1,0,0,0,0,
82,0,1,64,172608,173172,0,0,0,0,173172,173572,0,0,0,0,173572,173607,
83,4,0,65,173607,173684,0,0,174063,174563,173684,174063,0,1,0,0,0,0,
83,1,0,65,174563,174710,0,0,0,0,174710,175110,0,0,175110,175120,0,0,
84,4,0,65,176120,176392,0,0,176727,177227,176392,176727,1,0,0,0,0,0,
84,1,0,65,177227,192276,0,1,0,0,192276,192676,0,0,192676,192687,0,0,
85,0,0,65,193687,194029,0,0,0,0,194029,194429,0,0,194429,194514,0,0,
86,4,0,66,194514,194625,0,0,194965,195465,194625,194965,0,1,0,0,0,0,
86,4,0,66,195465,195612,0,0,195852,196352,195612,195852,0,1,0,0,0,0,
86,1,0,66,196352,196470,0,0,0,0,196470,196870,0,0,196870,196878,0,0,
87,0,0,66,197878,198554,0,0,0,0,198554,198954,0,0,198954,199069,0,0,
88,1,0,67,199069,199156,0,0,0,0,199156,199556,0,0,199556,199594,0,0,
89,4,0,67,200594,200597,0,0,200948,201448,200597,200948,0,1,0,0,0,0,
89,4,0,67,201448,201557,0,0,201917,202417,201557,201917,0,1,0,0,0,0,
89,0,0,67,202417,202577,0,0,0,0,202577,202977,0,0,202977,203089,0,0,
90,3,1,68,203089,203199,0,0,0,0,203199,203599,0,0,0,0,203599,203617,
91,0,1,68,204617,206771,0,0,0,0,206771,207171,0,0,0,0,207171,207201,
92,0,1,69,207201,207285,0,0,0,0,207285,207685,0,0,0,0,207685,207740,
93,4,0,70,207740,207818,0,0,208210,208710,207818,208210,0,1,0,0,0,0,
93,1,0,70,208710,208713,0,0,0,0,208713,209113,0,0,209113,209117,0,0,
94,4,0,70,210117,210235,0,0,210450,210950,210235,210450,0,1,0,0,0,0,
94,0,0,70,210950,211328,0,0,0,0,211328,211728,0,0,211728,211793,0,0,
95,0,0,71,211793,211898,0,0,0,0,211898,212298,0,0,212298,212370,0,0,
96,4,0,72,212370,212499,0,0,212897,213397,212499,212897,1,0,0,0,0,0,
96,0,0,72,213397,220023,0,0,0,0,220023,220423,0,0,220423,220517,0,0,
97,0,1,73,220517,220617,0,0,0,0,220617,221017,0,0,0,0,221017,221036,
98,3,1,74,221036,221143,0,0,0,0,221143,221543,0,0,0,0,221543,221593,
99,4,1,74,222593,223061,0,0,223381,223881,223061,223381,0,1,0,0,0,0,
99,4,1,74,223881,225481,0,0,225833,226333,225481,225833,0,1,0,0,0,0,
99,4,1,74,226333,226723,0,0,226939,227439,226723,226939,0,1,0,0,0,0,
99,0,1,74,227439,227734,0,0,0,0,227734,228134,0,0,0,0,228134,228189,
-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,17-Jan-2019
Time,11:22
Box Index,2
ExptType,0
SessionRecord,66

Session Title,Individual Cue and Discrimination training
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,HO2_2
DB Ref,Training
DB Group,-1
Day Table,Unassigned
Duration,127091
Pellet Count,85
Fluid Count,0
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,2
SL Dummy,1
SS Target,2
SS Dummy,1
LeverTC
L(1),L(2),
105,67,
SensorTC
S(1),
612,
AutoControl,Index,0,
AC Comment,,Discrimination training
2WT Details
Trials,Banked,Sequential,Noise,Shock
100,0,0,0,0,
