,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
72,4,0,50,110176,111021,0,2,111284,111784,111021,111284,1,0,0,0,0,0,
72,1,0,50,111784,112323,1,0,0,0,112323,112623,0,0,112623,112697,0,0,
73,4,0,50,113697,114261,0,0,114504,115004,114261,114504,1,0,0,0,0,0,
73,4,0,50,115004,115457,1,1,115643,116143,115457,115643,0,1,0,0,0,0,
73,0,0,50,116143,117021,0,0,0,0,117021,117321,0,0,117321,117636,0,0,
74,0,1,51,117636,117739,0,0,0,0,117739,118039,0,0,0,0,118039,118055,
75,1,0,52,118055,118149,0,0,0,0,118149,118449,0,0,118449,118559,0,0,
76,1,0,52,119559,119996,1,0,0,0,119996,120296,0,0,120296,120418,0,0,
77,4,0,52,121418,121545,0,0,121724,122224,121545,121724,1,0,0,0,0,0,
77,0,0,52,122224,126441,0,1,0,0,126441,126741,0,0,126741,126808,0,0,
78,1,0,53,126808,126894,0,0,0,0,126894,127194,0,0,127194,127212,0,0,
79,4,0,53,128212,128601,0,0,128734,129234,128601,128734,0,1,0,0,0,0,
79,0,0,53,129234,129771,1,0,0,0,129771,130071,0,0,130071,130184,0,0,
80,0,1,54,130184,130276,0,0,0,0,130276,130576,0,0,0,0,130576,130706,
81,1,0,55,130706,130776,0,0,0,0,130776,131076,0,0,131076,131244,0,0,
82,0,0,55,132244,132471,0,1,0,0,132471,132771,0,0,132771,133068,0,0,
83,1,0,56,133068,133150,0,0,0,0,133150,133450,0,0,133450,133494,0,0,
84,0,0,56,134494,134733,1,0,0,0,134733,135033,0,0,135033,135231,0,0,
