,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
56,4,0,46,102890,103257,0,0,103610,104110,103257,103610,0,1,0,0,0,0,
56,4,0,46,104110,104490,0,0,104831,105331,104490,104831,0,1,0,0,0,0,
56,0,0,46,105331,105398,0,0,0,0,105398,105798,0,0,105798,105916,0,0,
57,0,0,47,105916,105973,0,0,0,0,105973,106373,0,0,106373,106563,0,0,
58,0,1,48,106563,106615,0,0,0,0,106615,107015,0,0,0,0,107015,107184,
59,0,1,49,107184,107272,0,0,0,0,107272,107672,0,0,0,0,107672,107923,
60,0,1,50,107923,108004,0,0,0,0,108004,108404,0,0,0,0,108404,108640,
61,1,0,51,108640,108717,0,0,0,0,108717,109117,0,0,109117,109231,0,0,
62,0,0,51,110231,110339,0,0,0,0,110339,110739,0,0,110739,110802,0,0,
63,0,1,52,110802,110864,0,0,0,0,110864,111264,0,0,0,0,111264,111291,
64,4,0,53,111291,111386,0,0,111785,112285,111386,111785,1,0,0,0,0,0,
64,0,0,53,112285,112717,0,2,0,0,112717,113117,0,0,113117,113357,0,0,
65,0,0,54,113357,113413,0,0,0,0,113413,113813,0,0,113813,113966,0,0,
66,0,0,55,113966,114017,0,0,0,0,114017,114417,0,0,114417,114503,0,0,
67,4,1,56,114503,114564,0,0,114963,115463,114564,114963,0,1,0,0,0,0,
67,4,1,56,115463,115620,0,0,116014,116514,115620,116014,0,1,0,0,0,0,
67,0,1,56,116514,116591,0,0,0,0,116591,116991,0,0,0,0,116991,117073,
68,0,1,57,117073,117168,0,0,0,0,117168,117568,0,0,0,0,117568,117652,
69,1,0,58,117652,117755,0,1,0,0,117755,118155,0,0,118155,118169,0,0,
70,1,0,58,119169,119238,0,0,0,0,119238,119638,0,0,119638,120024,0,0,
71,1,0,58,121024,124651,0,0,0,0,124651,125051,0,0,125051,125338,0,0,
72,1,0,58,126338,130885,0,1,0,0,130885,131285,0,0,131285,131674,0,0,
73,0,0,58,132674,133173,0,1,0,0,133173,133573,0,0,133573,133932,0,0,
74,0,1,59,133932,133979,0,0,0,0,133979,134379,0,0,0,0,134379,134451,
75,3,1,60,134451,134537,0,0,0,0,134537,134937,0,0,0,0,134937,135073,
76,4,1,60,136073,136268,0,0,136381,136881,136268,136381,0,1,0,0,0,0,
76,4,1,60,136881,137100,0,0,137392,137892,137100,137392,1,0,0,0,0,0,
76,0,1,60,137892,137990,0,0,0,0,137990,138390,0,0,0,0,138390,138425,
77,1,0,61,138425,138497,0,0,0,0,138497,138897,0,0,138897,139013,0,0,
78,0,0,61,140013,140407,0,2,0,0,140407,140807,0,0,140807,140963,0,0,
79,0,1,62,140963,141010,0,0,0,0,141010,141410,0,0,0,0,141410,141511,
80,0,0,63,141511,141597,0,0,0,0,141597,141997,0,0,141997,142046,0,0,
81,1,0,64,142046,142109,0,0,0,0,142109,142509,0,0,142509,142627,0,0,
82,4,0,64,143627,143893,0,2,144285,144785,143893,144285,0,1,0,0,0,0,
82,0,0,64,144785,145480,0,0,0,0,145480,145880,0,0,145880,146029,0,0,
83,0,1,65,146029,146101,0,0,0,0,146101,146501,0,0,0,0,146501,146631,
84,0,0,66,146631,146727,0,0,0,0,146727,147127,0,0,147127,147223,0,0,
85,0,1,67,147223,147280,0,0,0,0,147280,147680,0,0,0,0,147680,147736,
86,0,1,68,147736,147808,0,0,0,0,147808,148208,0,0,0,0,148208,148357,
87,1,0,69,148357,148459,0,0,0,0,148459,148859,0,0,148859,148990,0,0,
88,0,0,69,149990,150385,0,0,0,0,150385,150785,0,0,150785,150889,0,0,
89,0,1,70,150889,150937,0,0,0,0,150937,151337,0,0,0,0,151337,151421,
90,1,0,71,151421,151513,0,0,0,0,151513,151913,0,0,151913,152044,0,0,
91,4,0,71,153044,153324,0,0,153478,153978,153324,153478,0,1,0,0,0,0,
