,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
15,0,0,12,45674,45743,0,0,0,0,45743,46093,0,0,0,0,46093,46334,
16,0,0,13,46334,46425,0,0,0,0,46425,46775,0,0,0,0,46775,46844,
17,1,1,14,46844,46938,0,0,0,0,46938,47288,0,0,47288,47315,0,0,
18,0,1,14,48315,48463,0,0,0,0,48463,48813,0,0,48813,48990,0,0,
19,0,1,15,48990,49084,0,0,0,0,49084,49434,0,0,49434,49476,0,0,
20,0,0,16,49476,49558,0,0,0,0,49558,49908,0,0,0,0,49908,49990,
21,3,0,17,49990,50061,0,0,0,0,50061,50411,0,0,0,0,50411,50500,
22,0,0,17,51500,51614,0,0,0,0,51614,51964,0,0,0,0,51964,52021,
23,1,1,18,52021,52120,0,0,0,0,52120,52470,0,0,52470,52600,0,0,
24,1,1,18,53600,54206,0,0,0,0,54206,54556,0,0,54556,54620,0,0,
25,0,1,18,55620,55642,0,0,0,0,55642,55992,0,0,55992,56029,0,0,
26,4,1,19,56029,56102,0,0,56443,56943,56102,56443,1,0,0,0,0,0,
26,4,1,19,56943,57100,0,0,57276,57776,57100,57276,1,0,0,0,0,0,
26,4,1,19,57776,62499,0,0,62827,63327,62499,62827,1,0,0,0,0,0,
26,4,1,19,63327,63584,0,0,63867,64367,63584,63867,1,0,0,0,0,0,
