,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
18,0,1,15,33765,33812,0,0,0,0,33812,34162,0,0,34162,34381,0,0,
19,4,1,16,34381,34425,0,0,34717,35217,34425,34717,1,0,0,0,0,0,
19,4,1,16,35217,35577,0,1,35869,36369,35577,35869,1,0,0,0,0,0,
19,0,1,16,36369,36574,1,0,0,0,36574,36924,0,0,36924,37171,0,0,
20,0,0,17,37171,37224,0,0,0,0,37224,37574,0,0,0,0,37574,37758,
21,0,0,18,37758,37808,0,0,0,0,37808,38158,0,0,0,0,38158,38446,
22,4,1,19,38446,38512,0,0,38846,39346,38512,38846,1,0,0,0,0,0,
22,4,1,19,39346,39660,0,1,39988,40488,39660,39988,1,0,0,0,0,0,
22,0,1,19,40488,40795,1,0,0,0,40795,41145,0,0,41145,41261,0,0,
23,0,1,20,41261,41314,0,0,0,0,41314,41664,0,0,41664,41690,0,0,
24,3,0,21,41690,41735,0,0,0,0,41735,42085,0,0,0,0,42085,42185,
25,4,0,21,43185,43212,0,0,43455,43955,43212,43455,1,0,0,0,0,0,
25,0,0,21,43955,46022,1,1,0,0,46022,46372,0,0,0,0,46372,46579,
26,4,1,22,46579,46625,0,0,46875,47375,46625,46875,1,0,0,0,0,0,
