,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
22,0,0,20,29810,29859,0,0,0,0,29859,30359,0,0,0,0,30359,30427,
23,0,0,21,30427,30468,0,0,0,0,30468,30968,0,0,0,0,30968,31422,
24,0,1,22,31422,31483,0,0,0,0,31483,31983,0,0,31983,33113,0,0,
25,0,0,23,33113,33188,0,0,0,0,33188,33688,0,0,0,0,33688,33778,
26,0,0,24,33778,33829,0,0,0,0,33829,34329,0,0,0,0,34329,34515,
27,0,1,25,34515,34589,0,0,0,0,34589,35089,0,0,35089,35817,0,0,
28,0,1,26,35817,35899,0,0,0,0,35899,36399,0,0,36399,36918,0,0,
29,0,1,27,36918,36974,0,0,0,0,36974,37474,0,0,37474,38053,0,0,
30,0,1,28,38053,38111,0,0,0,0,38111,38611,0,0,38611,39258,0,0,
31,0,0,29,39258,39309,0,0,0,0,39309,39809,0,0,0,0,39809,39891,
32,0,0,30,39891,39944,0,0,0,0,39944,40444,0,0,0,0,40444,41140,
33,0,0,31,41140,41204,0,0,0,0,41204,41704,0,0,0,0,41704,42386,
34,2,1,32,42386,42436,0,0,0,0,42436,42936,0,0,42936,44936,0,0,
35,4,1,32,45436,47492,0,2,47732,48232,47492,47732,1,0,0,0,0,0,
35,4,1,32,48232,49766,0,0,50229,50729,49766,50229,1,0,0,0,0,0,
35,0,1,32,50729,51164,0,0,0,0,51164,51664,0,0,51664,52023,0,0,
36,4,1,33,52023,52064,0,0,52556,53056,52064,52556,1,0,0,0,0,0,
36,0,1,33,53056,53348,0,0,0,0,53348,53848,0,0,53848,53856,0,0,
37,0,1,34,53856,53901,0,0,0,0,53901,54401,0,0,54401,55061,0,0,
38,0,0,35,55061,55112,0,0,0,0,55112,55612,0,0,0,0,55612,55781,
39,0,0,36,55781,55833,0,0,0,0,55833,56333,0,0,0,0,56333,56798,
40,0,1,37,56798,56884,0,0,0,0,56884,57384,0,0,57384,58285,0,0,
41,0,1,38,58285,58360,0,0,0,0,58360,58860,0,0,58860,59216,0,0,
42,0,0,39,59216,59305,0,0,0,0,59305,59805,0,0,0,0,59805,59915,
43,0,1,40,59915,59975,0,0,0,0,59975,60475,0,0,60475,60843,0,0,
44,0,1,41,60843,60923,0,0,0,0,60923,61423,0,0,61423,61937,0,0,
45,0,0,42,61937,61996,0,0,0,0,61996,62496,0,0,0,0,62496,62601,
46,0,1,43,62601,62657,0,0,0,0,62657,63157,0,0,63157,63826,0,0,
47,0,0,44,63826,63900,0,0,0,0,63900,64400,0,0,0,0,64400,64501,
48,0,0,45,64501,64552,0,0,0,0,64552,65052,0,0,0,0,65052,65064,
49,0,0,46,65064,65138,0,0,0,0,65138,65638,0,0,0,0,65638,66634,
50,1,1,47,66634,66699,0,0,0,0,66699,67199,0,0,67199,67989,0,0,
51,1,1,47,68989,71275,0,0,0,0,71275,71775,0,0,71775,72495,0,0,
52,0,1,47,73495,74070,0,0,0,0,74070,74570,0,0,74570,74608,0,0,
53,0,1,48,74608,74660,0,0,0,0,74660,75160,0,0,75160,75450,0,0,
54,0,0,49,75450,75506,0,0,0,0,75506,76006,0,0,0,0,76006,76093,
55,0,1,50,76093,76149,0,0,0,0,76149,76649,0,0,76649,77330,0,0,
56,0,0,51,77330,77395,0,0,0,0,77395,77895,0,0,0,0,77895,77996,
57,0,1,52,77996,78048,0,0,0,0,78048,78548,0,0,78548,79738,0,0,
58,0,1,53,79738,79805,0,0,0,0,79805,80305,0,0,80305,81157,0,0,
59,0,0,54,81157,81217,0,0,0,0,81217,81717,0,0,0,0,81717,81811,
60,0,0,55,81811,81854,0,0,0,0,81854,82354,0,0,0,0,82354,83102,
61,2,1,56,83102,83182,0,0,0,0,83182,83682,0,0,83682,85682,0,0,
62,2,1,56,86182,87781,0,0,0,0,87781,88281,0,0,88281,90281,0,0,
63,0,1,56,90781,94603,0,0,0,0,94603,95103,0,0,95103,95440,0,0,
64,0,0,57,95440,95511,0,0,0,0,95511,96011,0,0,0,0,96011,96124,
65,1,1,58,96124,96165,0,0,0,0,96165,96665,0,0,96665,97203,0,0,
66,0,1,58,98203,104550,0,0,0,0,104550,105050,0,0,105050,105943,0,0,
67,0,0,59,105943,106016,0,0,0,0,106016,106516,0,0,0,0,106516,106652,
68,0,0,60,106652,106691,0,0,0,0,106691,107191,0,0,0,0,107191,107555,
