,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,

,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
0,4,1,0,0,1945,0,0,2347,3347,1945,2347,0,1,0,0,0,0,
0,1,1,0,3347,3530,1,0,0,0,3530,3980,0,0,3980,4046,0,0,
1,0,1,0,5046,5122,0,0,0,0,5122,5572,0,0,5572,5608,0,0,
2,0,0,1,5608,5667,0,0,0,0,5667,6117,0,0,0,0,6117,6233,
3,0,1,2,6233,6275,0,0,0,0,6275,6725,0,0,6725,6881,0,0,
4,0,0,3,6881,6936,0,0,0,0,6936,7386,0,0,0,0,7386,7529,
5,0,0,4,7529,7583,0,0,0,0,7583,8033,0,0,0,0,8033,8191,
6,0,0,5,8191,8270,0,0,0,0,8270,8720,0,0,0,0,8720,9039,
7,0,0,6,9039,9119,0,0,0,0,9119,9569,0,0,0,0,9569,9772,
8,1,1,7,9772,9851,0,0,0,0,9851,10301,0,0,10301,11422,0,0,
9,0,1,7,12422,13611,0,0,0,0,13611,14061,0,0,14061,14380,0,0,
10,0,1,8,14380,14432,0,0,0,0,14432,14882,0,0,14882,14962,0,0,
11,0,1,9,14962,15019,0,0,0,0,15019,15469,0,0,15469,15604,0,0,
12,0,0,10,15604,15668,0,0,0,0,15668,16118,0,0,0,0,16118,16293,
13,0,1,11,16293,16338,0,0,0,0,16338,16788,0,0,16788,17039,0,0,
14,4,1,12,17039,17090,0,0,17504,18504,17090,17504,1,0,0,0,0,0,
14,4,1,12,18504,18704,0,0,19078,20078,18704,19078,1,0,0,0,0,0,
14,1,1,12,20078,21560,0,0,0,0,21560,22010,0,0,22010,22538,0,0,
15,4,1,12,23538,24498,0,0,24904,25904,24498,24904,0,1,0,0,0,0,
15,0,1,12,25904,26750,1,0,0,0,26750,27200,0,0,27200,27432,0,0,
16,0,0,13,27432,27488,0,0,0,0,27488,27938,0,0,0,0,27938,28032,
17,0,0,14,28032,28079,0,0,0,0,28079,28529,0,0,0,0,28529,28708,
18,0,0,15,28708,28768,0,0,0,0,28768,29218,0,0,0,0,29218,29437,
19,0,1,16,29437,29505,0,0,0,0,29505,29955,0,0,29955,31307,0,0,
20,0,0,17,31307,31366,0,0,0,0,31366,31816,0,0,0,0,31816,31988,
21,0,1,18,31988,32046,0,0,0,0,32046,32496,0,0,32496,33339,0,0,
22,0,1,19,33339,33404,0,0,0,0,33404,33854,0,0,33854,34131,0,0,
23,0,0,20,34131,34193,0,0,0,0,34193,34643,0,0,0,0,34643,34780,
24,0,0,21,34780,34833,0,0,0,0,34833,35283,0,0,0,0,35283,35531,
25,0,0,22,35531,35602,0,0,0,0,35602,36052,0,0,0,0,36052,36836,
26,1,1,23,36836,36916,0,0,0,0,36916,37366,0,0,37366,38233,0,0,
27,0,1,23,39233,42200,0,0,0,0,42200,42650,0,0,42650,42752,0,0,
28,1,1,24,42752,42808,0,0,0,0,42808,43258,0,0,43258,43567,0,0,
29,0,1,24,44567,44629,0,0,0,0,44629,45079,0,0,45079,45425,0,0,
30,0,0,25,45425,45482,0,0,0,0,45482,45932,0,0,0,0,45932,46049,
31,1,1,26,46049,46094,0,0,0,0,46094,46544,0,0,46544,46932,0,0,
32,0,1,26,47932,48044,0,0,0,0,48044,48494,0,0,48494,48616,0,0,
33,0,1,27,48616,48667,0,0,0,0,48667,49117,0,0,49117,49575,0,0,
34,0,0,28,49575,49630,0,0,0,0,49630,50080,0,0,0,0,50080,50258,
35,1,1,29,50258,50319,0,1,0,0,50319,50769,0,0,50769,51222,0,0,
36,0,1,29,52222,52252,0,0,0,0,52252,52702,0,0,52702,53049,0,0,
37,1,1,30,53049,53109,0,0,0,0,53109,53559,0,0,53559,53897,0,0,
38,0,1,30,54897,55143,1,0,0,0,55143,55593,0,0,55593,55922,0,0,
39,0,0,31,55922,55985,0,0,0,0,55985,56435,0,0,0,0,56435,56575,
40,0,0,32,56575,56623,0,0,0,0,56623,57073,0,0,0,0,57073,57245,
41,0,0,33,57245,57318,0,0,0,0,57318,57768,0,0,0,0,57768,58127,
42,1,1,34,58127,58184,0,0,0,0,58184,58634,0,0,58634,59075,0,0,
43,0,1,34,60075,60359,0,0,0,0,60359,60809,0,0,60809,61350,0,0,
44,0,1,35,61350,61417,0,0,0,0,61417,61867,0,0,61867,62485,0,0,
45,0,0,36,62485,62543,0,0,0,0,62543,62993,0,0,0,0,62993,63150,
46,0,1,37,63150,63198,0,0,0,0,63198,63648,0,0,63648,64230,0,0,
47,4,0,38,64230,64304,0,0,64727,65727,64304,64727,0,1,0,0,0,0,
47,0,0,38,65727,66275,0,0,0,0,66275,66725,0,0,0,0,66725,66835,
48,0,1,39,66835,66895,0,0,0,0,66895,67345,0,0,67345,68062,0,0,
49,1,1,40,68062,68122,0,0,0,0,68122,68572,0,0,68572,68941,0,0,
50,4,1,40,69941,71666,0,0,72082,73082,71666,72082,0,1,0,0,0,0,
50,4,1,40,73082,73473,0,0,73886,74886,73473,73886,1,0,0,0,0,0,
50,0,1,40,74886,74932,0,0,0,0,74932,75382,0,0,75382,75535,0,0,
51,1,1,41,75535,75579,0,0,0,0,75579,76029,0,0,76029,76318,0,0,
52,1,1,41,77318,77397,0,0,0,0,77397,77847,0,0,77847,78012,0,0,
53,1,1,41,79012,79067,0,0,0,0,79067,79517,0,0,79517,79887,0,0,
54,4,1,41,80887,81865,0,0,82213,83213,81865,82213,1,0,0,0,0,0,
54,0,1,41,83213,83859,0,1,0,0,83859,84309,0,0,84309,84906,0,0,
55,0,0,42,84906,84945,0,0,0,0,84945,85395,0,0,0,0,85395,85534,
56,0,0,43,85534,85582,0,0,0,0,85582,86032,0,0,0,0,86032,86194,
57,0,1,44,86194,86248,0,0,0,0,86248,86698,0,0,86698,87411,0,0,
58,0,0,45,87411,87474,0,0,0,0,87474,87924,0,0,0,0,87924,88085,
59,1,1,46,88085,88139,0,0,0,0,88139,88589,0,0,88589,89421,0,0,
60,0,1,46,90421,91533,1,0,0,0,91533,91983,0,0,91983,92813,0,0,
