,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
48,0,1,31,110903,111545,0,1,0,0,111545,111895,0,0,0,0,111895,111938,
49,4,1,32,111938,112004,0,0,112317,112817,112004,112317,0,1,0,0,0,0,
49,4,1,32,112817,113056,0,0,113353,113853,113056,113353,0,1,0,0,0,0,
49,4,1,32,113853,114052,0,0,114361,114861,114052,114361,0,1,0,0,0,0,
49,4,1,32,114861,114887,0,0,115196,115696,114887,115196,1,0,0,0,0,0,
49,0,1,32,115696,115839,0,0,0,0,115839,116189,0,0,0,0,116189,116205,
50,0,1,33,116205,116276,0,0,0,0,116276,116626,0,0,0,0,116626,117019,
51,0,0,34,117019,117087,0,0,0,0,117087,117437,0,0,117437,117588,0,0,
52,4,1,35,117588,117635,0,0,117984,118484,117635,117984,0,1,0,0,0,0,
52,0,1,35,118484,118650,0,0,0,0,118650,119000,0,0,0,0,119000,119026,
53,4,0,36,119026,119094,0,0,119399,119899,119094,119399,1,0,0,0,0,0,
53,4,0,36,119899,120926,0,1,121171,121671,120926,121171,0,1,0,0,0,0,
53,4,0,36,121671,121696,0,0,121959,122459,121696,121959,0,1,0,0,0,0,
53,0,0,36,122459,122487,0,0,0,0,122487,122837,0,0,122837,122957,0,0,
54,1,0,37,122957,123007,0,0,0,0,123007,123357,0,0,123357,123437,0,0,
55,4,0,37,124437,124488,0,0,124711,125211,124488,124711,0,1,0,0,0,0,
55,4,0,37,125211,125551,0,0,125663,126163,125551,125663,0,1,0,0,0,0,
55,4,0,37,126163,126693,0,0,126804,127304,126693,126804,0,1,0,0,0,0,
55,0,0,37,127304,128134,0,0,0,0,128134,128484,0,0,128484,128589,0,0,
56,3,1,38,128589,128639,0,0,0,0,128639,128989,0,0,0,0,128989,129069,
57,4,1,38,130069,130311,0,0,130623,131123,130311,130623,1,0,0,0,0,0,
57,4,1,38,131123,131435,0,0,131693,132193,131435,131693,0,1,0,0,0,0,
57,0,1,38,132193,134039,0,0,0,0,134039,134389,0,0,0,0,134389,134844,
58,1,0,39,134844,134925,0,0,0,0,134925,135275,0,0,135275,135323,0,0,
59,1,0,39,136323,136538,0,0,0,0,136538,136888,0,0,136888,136903,0,0,
60,4,0,39,137903,138051,0,0,138158,138658,138051,138158,0,1,0,0,0,0,
60,0,0,39,138658,138884,0,0,0,0,138884,139234,0,0,139234,139310,0,0,
61,0,0,40,139310,139353,0,0,0,0,139353,139703,0,0,139703,139786,0,0,
62,4,1,41,139786,139858,0,0,140197,140697,139858,140197,0,1,0,0,0,0,
62,0,1,41,140697,140862,0,0,0,0,140862,141212,0,0,0,0,141212,141244,
63,1,0,42,141244,141323,0,0,0,0,141323,141673,0,0,141673,141735,0,0,
64,0,0,42,142735,143093,0,1,0,0,143093,143443,0,0,143443,143675,0,0,
65,3,1,43,143675,143726,0,0,0,0,143726,144076,0,0,0,0,144076,144382,
66,3,1,43,145382,145856,0,3,0,0,145856,146206,0,0,0,0,146206,146246,
67,4,1,43,147246,147302,0,0,147647,148147,147302,147647,0,1,0,0,0,0,
67,3,1,43,148147,148960,0,0,0,0,148960,149310,0,0,0,0,149310,149611,
68,0,1,43,150611,150751,0,0,0,0,150751,151101,0,0,0,0,151101,151118,
69,4,0,44,151118,151192,0,0,151529,152029,151192,151529,0,1,0,0,0,0,
69,4,0,44,152029,152278,0,0,152605,153105,152278,152605,0,1,0,0,0,0,
69,0,0,44,153105,153908,0,1,0,0,153908,154258,0,0,154258,154420,0,0,
70,0,0,45,154420,154474,0,0,0,0,154474,154824,0,0,154824,154906,0,0,
71,3,1,46,154906,154963,0,0,0,0,154963,155313,0,0,0,0,155313,155392,
72,0,1,46,156392,156506,0,0,0,0,156506,156856,0,0,0,0,156856,156912,
73,0,1,47,156912,156983,0,0,0,0,156983,157333,0,0,0,0,157333,157411,
74,4,1,48,157411,157497,0,0,157714,158214,157497,157714,1,0,0,0,0,0,
74,4,1,48,158214,158377,0,0,158702,159202,158377,158702,0,1,0,0,0,0,
74,4,1,48,159202,163333,0,0,163677,164177,163333,163677,0,1,0,0,0,0,
74,0,1,48,164177,164202,0,0,0,0,164202,164552,0,0,0,0,164552,164563,
75,4,0,49,164563,164646,0,0,164985,165485,164646,164985,0,1,0,0,0,0,
75,0,0,49,165485,165864,0,0,0,0,165864,166214,0,0,166214,166436,0,0,
76,1,0,50,166436,166496,0,0,0,0,166496,166846,0,0,166846,166972,0,0,
77,4,0,50,167972,168013,0,0,168357,168857,168013,168357,0,1,0,0,0,0,
77,0,0,50,168857,169682,0,2,0,0,169682,170032,0,0,170032,170162,0,0,
78,0,1,51,170162,170210,0,0,0,0,170210,170560,0,0,0,0,170560,170879,
79,0,1,52,170879,170949,0,0,0,0,170949,171299,0,0,0,0,171299,171393,
80,1,0,53,171393,171493,0,0,0,0,171493,171843,0,0,171843,171993,0,0,
81,1,0,53,172993,172997,0,0,0,0,172997,173347,0,0,173347,173396,0,0,
82,4,0,53,174396,174429,0,0,174535,175035,174429,174535,0,1,0,0,0,0,
82,4,0,53,175035,175041,0,0,175331,175831,175041,175331,1,0,0,0,0,0,
82,0,0,53,175831,175911,0,0,0,0,175911,176261,0,0,176261,176407,0,0,
83,0,0,54,176407,176455,0,0,0,0,176455,176805,0,0,176805,176840,0,0,
84,0,0,55,176840,176899,0,0,0,0,176899,177249,0,0,177249,177329,0,0,
85,0,0,56,177329,177387,0,0,0,0,177387,177737,0,0,177737,177833,0,0,
86,3,1,57,177833,177902,0,0,0,0,177902,178252,0,0,0,0,178252,178282,
87,0,1,57,179282,179923,0,1,0,0,179923,180273,0,0,0,0,180273,180403,
88,4,1,58,180403,180494,0,0,180842,181342,180494,180842,0,1,0,0,0,0,
88,4,1,58,181342,182224,0,2,182391,182891,182224,182391,0,1,0,0,0,0,
88,3,1,58,182891,182907,0,0,0,0,182907,183257,0,0,0,0,183257,183398,
89,4,1,58,184398,184429,0,0,184698,185198,184429,184698,0,1,0,0,0,0,
89,3,1,58,185198,185740,0,1,0,0,185740,186090,0,0,0,0,186090,186190,
90,3,1,58,187190,187623,0,2,0,0,187623,187973,0,0,0,0,187973,188024,
91,3,1,58,189024,189478,0,2,0,0,189478,189828,0,0,0,0,189828,189971,
92,3,1,58,190971,191782,0,0,0,0,191782,192132,0,0,0,0,192132,193201,
