,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
63,3,1,40,111760,111812,0,0,0,0,111812,112112,0,0,0,0,112112,112140,
64,3,1,40,113140,113868,0,0,0,0,113868,114168,0,0,0,0,114168,114185,
65,4,1,40,115185,116141,0,1,116238,116738,116141,116238,0,1,0,0,0,0,
65,0,1,40,116738,117317,0,2,0,0,117317,117617,0,0,0,0,117617,117779,
66,0,0,41,117779,117838,0,0,0,0,117838,118138,0,0,118138,118306,0,0,
67,3,1,42,118306,118420,0,0,0,0,118420,118720,0,0,0,0,118720,118842,
68,3,1,42,119842,120286,0,1,0,0,120286,120586,0,0,0,0,120586,120769,
69,0,1,42,121769,121974,0,1,0,0,121974,122274,0,0,0,0,122274,122316,
70,0,0,43,122316,122375,0,0,0,0,122375,122675,0,0,122675,122811,0,0,
71,3,1,44,122811,122903,0,0,0,0,122903,123203,0,0,0,0,123203,123409,
72,4,1,44,124409,124812,0,0,124962,125462,124812,124962,0,1,0,0,0,0,
72,4,1,44,125462,127975,0,0,128247,128747,127975,128247,0,1,0,0,0,0,
72,0,1,44,128747,129899,0,3,0,0,129899,130199,0,0,0,0,130199,130358,
73,0,1,45,130358,130436,0,0,0,0,130436,130736,0,0,0,0,130736,130764,
74,0,0,46,130764,130839,0,0,0,0,130839,131139,0,0,131139,131233,0,0,
75,3,1,47,131233,131325,0,0,0,0,131325,131625,0,0,0,0,131625,131896,
76,0,1,47,132896,132950,0,0,0,0,132950,133250,0,0,0,0,133250,133471,
77,0,0,48,133471,133544,0,0,0,0,133544,133844,0,0,133844,134038,0,0,
78,0,0,49,134038,134128,0,0,0,0,134128,134428,0,0,134428,134573,0,0,
79,0,1,50,134573,134720,0,0,0,0,134720,135020,0,0,0,0,135020,135167,
80,1,0,51,135167,135228,0,0,0,0,135228,135528,0,0,135528,135757,0,0,
81,0,0,51,136757,137691,0,1,0,0,137691,137991,0,0,137991,138187,0,0,
82,0,1,52,138187,138292,0,0,0,0,138292,138592,0,0,0,0,138592,138786,
83,1,0,53,138786,138848,0,0,0,0,138848,139148,0,0,139148,139229,0,0,
84,1,0,53,140229,140674,0,1,0,0,140674,140974,0,0,140974,141204,0,0,
85,1,0,53,142204,142538,0,1,0,0,142538,142838,0,0,142838,143415,0,0,
86,0,0,53,144415,144940,0,1,0,0,144940,145240,0,0,145240,145352,0,0,
87,3,1,54,145352,145465,0,0,0,0,145465,145765,0,0,0,0,145765,145855,
88,0,1,54,146855,146940,0,0,0,0,146940,147240,0,0,0,0,147240,147625,
89,0,0,55,147625,147687,0,0,0,0,147687,147987,0,0,147987,148116,0,0,
90,1,0,56,148116,148234,1,0,0,0,148234,148534,0,0,148534,148730,0,0,
91,4,0,56,149730,149806,0,0,150054,150554,149806,150054,0,1,0,0,0,0,
91,4,0,56,150554,151065,0,0,151327,151827,151065,151327,0,1,0,0,0,0,
91,0,0,56,151827,151938,0,0,0,0,151938,152238,0,0,152238,152373,0,0,
92,0,0,57,152373,152477,0,0,0,0,152477,152777,0,0,152777,152975,0,0,
93,0,1,58,152975,153083,0,0,0,0,153083,153383,0,0,0,0,153383,153493,
94,0,1,59,153493,153561,0,0,0,0,153561,153861,0,0,0,0,153861,153899,
95,3,1,60,153899,153956,0,0,0,0,153956,154256,0,0,0,0,154256,154380,
96,0,1,60,155380,155493,0,0,0,0,155493,155793,0,0,0,0,155793,156305,
97,1,0,61,156305,156368,0,1,0,0,156368,156668,0,0,156668,156731,0,0,
98,0,0,61,157731,158543,0,2,0,0,158543,158843,0,0,158843,158971,0,0,
99,0,0,62,158971,159093,0,0,0,0,159093,159393,0,0,159393,159524,0,0,
-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,21-Jul-2017
Time,12:9
Box Index,2
ExptType,0
SessionRecord,64

Session Title,Individual Cue and Discrimination training
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,JB2_2
DB Ref,Training
DB Group,-1
Day Table,Unassigned
Duration,218072
Pellet Count,50
Fluid Count,0
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,2
SL Dummy,1
SS Target,2
SS Dummy,1
LeverTC
L(1),L(2),
139,104,
SensorTC
S(1),
473,
AutoControl,Index,0,
AC Comment,,Discrimination training
2WT Details
Trials,Banked,Sequential,Noise,Shock
100,0,0,0,0,
