,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
45,4,1,24,180739,180829,0,0,181011,182011,180829,181011,0,1,0,0,0,0,
45,0,1,24,182011,182831,0,1,0,0,182831,183231,0,0,0,0,183231,183436,
46,4,0,25,183436,183530,0,0,183921,184921,183530,183921,0,1,0,0,0,0,
46,1,0,25,184921,185085,0,0,0,0,185085,185485,0,0,185485,185599,0,0,
47,1,0,25,186599,187338,0,0,0,0,187338,187738,0,0,187738,187739,0,0,
48,1,0,25,188739,190136,1,2,0,0,190136,190536,0,0,190536,190712,0,0,
49,4,0,25,191712,192558,0,1,192853,193853,192558,192853,1,0,0,0,0,0,
49,0,0,25,193853,194051,0,0,0,0,194051,194451,0,0,194451,194706,0,0,
50,0,0,26,194706,194766,0,0,0,0,194766,195166,0,0,195166,195341,0,0,
51,3,1,27,195341,195391,0,0,0,0,195391,195791,0,0,0,0,195791,195933,
52,4,1,27,196933,196990,0,0,197360,198360,196990,197360,1,0,0,0,0,0,
52,0,1,27,198360,198664,0,0,0,0,198664,199064,0,0,0,0,199064,199188,
53,4,0,28,199188,199252,0,0,199613,200613,199252,199613,0,1,0,0,0,0,
53,0,0,28,200613,202710,0,1,0,0,202710,203110,0,0,203110,203265,0,0,
54,3,1,29,203265,203325,0,0,0,0,203325,203725,0,0,0,0,203725,203796,
55,0,1,29,204796,206303,0,2,0,0,206303,206703,0,0,0,0,206703,206819,
56,4,1,30,206819,206903,0,0,207247,208247,206903,207247,0,1,0,0,0,0,
56,4,1,30,208247,208421,0,0,208782,209782,208421,208782,1,0,0,0,0,0,
56,0,1,30,209782,213814,0,1,0,0,213814,214214,0,0,0,0,214214,214312,
57,0,1,31,214312,214381,0,0,0,0,214381,214781,0,0,0,0,214781,214861,
58,0,0,32,214861,214943,0,0,0,0,214943,215343,0,0,215343,215425,0,0,
59,4,1,33,215425,215489,0,0,215845,216845,215489,215845,0,1,0,0,0,0,
59,4,1,33,216845,217439,0,1,217652,218652,217439,217652,0,1,0,0,0,0,
59,0,1,33,218652,218796,0,0,0,0,218796,219196,0,0,0,0,219196,219431,
60,4,0,34,219431,219498,0,0,219788,220788,219498,219788,0,1,0,0,0,0,
60,1,0,34,220788,220897,0,0,0,0,220897,221297,0,0,221297,221303,0,0,
61,4,0,34,222303,228883,1,2,229116,230116,228883,229116,0,1,0,0,0,0,
61,4,0,34,230116,231991,0,1,232163,233163,231991,232163,0,1,0,0,0,0,
61,0,0,34,233163,233487,0,1,0,0,233487,233887,0,0,233887,234008,0,0,
62,4,1,35,234008,234059,0,0,234308,235308,234059,234308,1,0,0,0,0,0,
62,4,1,35,235308,235686,0,0,235843,236843,235686,235843,0,1,0,0,0,0,
62,4,1,35,236843,241269,0,2,241538,242538,241269,241538,0,1,0,0,0,0,
62,4,1,35,242538,243708,0,0,243936,244936,243708,243936,0,1,0,0,0,0,
62,4,1,35,244936,245438,1,0,245795,246795,245438,245795,1,0,0,0,0,0,
62,0,1,35,246795,247042,0,1,0,0,247042,247442,0,0,0,0,247442,247574,
63,0,0,36,247574,247641,0,0,0,0,247641,248041,0,0,248041,248083,0,0,
64,0,1,37,248083,248130,0,0,0,0,248130,248530,0,0,0,0,248530,248561,
65,4,0,38,248561,248638,0,0,248979,249979,248638,248979,1,0,0,0,0,0,
65,1,0,38,249979,251150,1,1,0,0,251150,251550,0,0,251550,251565,0,0,
66,0,0,38,252565,252979,0,1,0,0,252979,253379,0,0,253379,253417,0,0,
67,4,0,39,253417,253469,0,0,253811,254811,253469,253811,0,1,0,0,0,0,
67,4,0,39,254811,254875,0,0,255210,256210,254875,255210,0,1,0,0,0,0,
67,0,0,39,256210,256906,0,1,0,0,256906,257306,0,0,257306,257430,0,0,
68,0,0,40,257430,257488,0,0,0,0,257488,257888,0,0,257888,257961,0,0,
69,0,0,41,257961,258022,0,0,0,0,258022,258422,0,0,258422,258478,0,0,
70,0,1,42,258478,258533,0,0,0,0,258533,258933,0,0,0,0,258933,258962,
71,0,0,43,258962,259036,0,0,0,0,259036,259436,0,0,259436,259709,0,0,
72,4,1,44,259709,259774,0,0,260146,261146,259774,260146,0,1,0,0,0,0,
72,4,1,44,261146,261296,0,0,261456,262456,261296,261456,0,1,0,0,0,0,
72,0,1,44,262456,263470,0,1,0,0,263470,263870,0,0,0,0,263870,264022,
73,4,0,45,264022,264094,0,0,264324,265324,264094,264324,0,1,0,0,0,0,
73,4,0,45,265324,267296,0,1,267625,268625,267296,267625,0,1,0,0,0,0,
73,0,0,45,268625,268842,0,0,0,0,268842,269242,0,0,269242,269506,0,0,
74,4,1,46,269506,269572,0,0,269916,270916,269572,269916,1,0,0,0,0,0,
74,4,1,46,270916,271037,0,0,271274,272274,271037,271274,0,1,0,0,0,0,
