,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
12,4,1,7,63467,63590,0,0,63745,64245,63590,63745,1,0,0,0,0,0,
12,1,1,7,64245,64316,0,0,0,0,64316,64716,0,0,64716,64812,0,0,
13,0,1,7,65812,66445,1,0,0,0,66445,66845,0,0,66845,67183,0,0,
14,4,1,8,67183,67342,0,0,67666,68166,67342,67666,1,0,0,0,0,0,
14,4,1,8,68166,68233,0,0,68590,69090,68233,68590,1,0,0,0,0,0,
14,4,1,8,69090,69145,0,0,69368,69868,69145,69368,1,0,0,0,0,0,
14,1,1,8,69868,76727,2,0,0,0,76727,77127,0,0,77127,77384,0,0,
15,0,1,8,78384,78475,0,0,0,0,78475,78875,0,0,78875,78877,0,0,
16,1,1,9,78877,79013,0,0,0,0,79013,79413,0,0,79413,79465,0,0,
17,0,1,9,80465,80722,1,0,0,0,80722,81122,0,0,81122,81206,0,0,
18,0,0,10,81206,81298,0,0,0,0,81298,81698,0,0,0,0,81698,81885,
19,1,1,11,81885,81953,0,0,0,0,81953,82353,0,0,82353,82362,0,0,
20,4,1,11,83362,83695,0,0,84005,84505,83695,84005,1,0,0,0,0,0,
20,4,1,11,84505,84651,0,0,84968,85468,84651,84968,1,0,0,0,0,0,
20,4,1,11,85468,87732,0,0,87913,88413,87732,87913,1,0,0,0,0,0,
20,0,1,11,88413,88988,1,0,0,0,88988,89388,0,0,89388,89400,0,0,
21,3,0,12,89400,89540,0,0,0,0,89540,89940,0,0,0,0,89940,90007,
22,4,0,12,91007,91021,0,0,91265,91765,91021,91265,1,0,0,0,0,0,
22,4,0,12,91765,91766,0,0,91930,92430,91766,91930,1,0,0,0,0,0,
22,4,0,12,92430,96740,4,0,97114,97614,96740,97114,0,1,0,0,0,0,
22,0,0,12,97614,98093,1,0,0,0,98093,98493,0,0,0,0,98493,98634,
23,1,1,13,98634,98684,0,0,0,0,98684,99084,0,0,99084,99086,0,0,
24,4,1,13,100086,101297,1,0,101546,102046,101297,101546,1,0,0,0,0,0,
24,4,1,13,102046,105781,0,2,106014,106514,105781,106014,1,0,0,0,0,0,
