,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
70,0,1,60,101761,107404,0,0,0,0,107404,107904,0,0,0,0,107904,108425,
71,1,0,61,108425,108484,0,0,0,0,108484,108984,0,0,108984,109244,0,0,
72,0,0,61,110244,111978,0,0,0,0,111978,112478,0,0,112478,112613,0,0,
73,0,1,62,112613,112665,0,0,0,0,112665,113165,0,0,0,0,113165,113404,
74,4,0,63,113404,113464,0,0,113961,114461,113464,113961,0,1,0,0,0,0,
74,0,0,63,114461,114754,0,0,0,0,114754,115254,0,0,115254,115387,0,0,
75,4,1,64,115387,115447,0,0,115863,116363,115447,115863,1,0,0,0,0,0,
75,0,1,64,116363,119499,0,1,0,0,119499,119999,0,0,0,0,119999,120326,
76,0,1,65,120326,120378,0,0,0,0,120378,120878,0,0,0,0,120878,121057,
77,1,0,66,121057,121131,0,0,0,0,121131,121631,0,0,121631,121763,0,0,
78,0,0,66,122763,122926,0,0,0,0,122926,123426,0,0,123426,123524,0,0,
79,0,0,67,123524,123566,0,0,0,0,123566,124066,0,0,124066,124228,0,0,
80,0,1,68,124228,124292,0,0,0,0,124292,124792,0,0,0,0,124792,125295,
81,0,0,69,125295,125349,0,0,0,0,125349,125849,0,0,125849,125956,0,0,
82,0,1,70,125956,126030,0,0,0,0,126030,126530,0,0,0,0,126530,126878,
83,0,0,71,126878,126935,0,0,0,0,126935,127435,0,0,127435,127539,0,0,
84,0,0,72,127539,127598,0,0,0,0,127598,128098,0,0,128098,128212,0,0,
85,0,1,73,128212,128292,0,0,0,0,128292,128792,0,0,0,0,128792,129216,
86,4,1,74,129216,129277,0,0,129731,130231,129277,129731,0,1,0,0,0,0,
86,4,1,74,130231,149920,0,2,150205,150705,149920,150205,0,1,0,0,0,0,
86,0,1,74,150705,155083,0,1,0,0,155083,155583,0,0,0,0,155583,155635,
87,0,1,75,155635,155747,0,0,0,0,155747,156247,0,0,0,0,156247,156308,
88,3,1,76,156308,156385,0,0,0,0,156385,156885,0,0,0,0,156885,157745,
89,4,1,76,158745,158936,0,0,159375,159875,158936,159375,0,1,0,0,0,0,
89,0,1,76,159875,160414,0,0,0,0,160414,160914,0,0,0,0,160914,161134,
90,0,0,77,161134,161211,0,0,0,0,161211,161711,0,0,161711,161803,0,0,
91,0,0,78,161803,161852,0,0,0,0,161852,162352,0,0,162352,162601,0,0,
92,0,0,79,162601,162663,0,0,0,0,162663,163163,0,0,163163,163341,0,0,
93,3,1,80,163341,163404,0,0,0,0,163404,163904,0,0,0,0,163904,164647,
94,0,1,80,165647,169023,0,0,0,0,169023,169523,0,0,0,0,169523,169582,
95,0,1,81,169582,169674,0,0,0,0,169674,170174,0,0,0,0,170174,170231,
96,0,1,82,170231,170319,0,0,0,0,170319,170819,0,0,0,0,170819,170905,
97,0,0,83,170905,170972,0,0,0,0,170972,171472,0,0,171472,171553,0,0,
98,0,0,84,171553,171605,0,0,0,0,171605,172105,0,0,172105,172210,0,0,
99,0,0,85,172210,172271,0,0,0,0,172271,172771,0,0,172771,173167,0,0,
