,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
44,3,1,17,160593,160868,0,0,0,0,160868,161268,0,0,0,0,161268,161380,
45,4,1,17,162380,162856,0,1,163009,163509,162856,163009,1,0,0,0,0,0,
45,4,1,17,163509,165929,1,4,166082,166582,165929,166082,1,0,0,0,0,0,
45,4,1,17,166582,166959,1,0,167075,167575,166959,167075,1,0,0,0,0,0,
45,4,1,17,167575,167786,0,0,167905,168405,167786,167905,0,1,0,0,0,0,
45,0,1,17,168405,168939,0,0,0,0,168939,169339,0,0,0,0,169339,169359,
46,1,0,18,169359,169414,0,0,0,0,169414,169814,0,0,169814,169927,0,0,
47,4,0,18,170927,171742,0,1,171957,172457,171742,171957,0,1,0,0,0,0,
47,1,0,18,172457,173011,0,2,0,0,173011,173411,0,0,173411,173545,0,0,
48,4,0,18,174545,174674,0,0,174929,175429,174674,174929,1,0,0,0,0,0,
48,4,0,18,175429,176027,2,0,176152,176652,176027,176152,1,0,0,0,0,0,
48,4,0,18,176652,180741,0,3,180861,181361,180741,180861,1,0,0,0,0,0,
48,0,0,18,181361,182034,1,0,0,0,182034,182434,0,0,182434,182501,0,0,
49,3,1,19,182501,182568,0,0,0,0,182568,182968,0,0,0,0,182968,183157,
50,3,1,19,184157,184356,0,0,0,0,184356,184756,0,0,0,0,184756,185338,
51,4,1,19,186338,186464,0,0,186649,187149,186464,186649,0,1,0,0,0,0,
51,4,1,19,187149,187582,0,0,187864,188364,187582,187864,1,0,0,0,0,0,
51,4,1,19,188364,188789,1,0,189121,189621,188789,189121,0,1,0,0,0,0,
51,0,1,19,189621,190774,0,1,0,0,190774,191174,0,0,0,0,191174,191740,
52,1,0,20,191740,191825,0,0,0,0,191825,192225,0,0,192225,192592,0,0,
53,1,0,20,193592,204043,1,4,0,0,204043,204443,0,0,204443,204643,0,0,
54,4,0,20,205643,206260,0,0,206505,207005,206260,206505,1,0,0,0,0,0,
54,4,0,20,207005,207179,0,0,207271,207771,207179,207271,1,0,0,0,0,0,
54,4,0,20,207771,208458,0,0,208831,209331,208458,208831,1,0,0,0,0,0,
54,4,0,20,209331,209475,0,0,209651,210151,209475,209651,1,0,0,0,0,0,
54,4,0,20,210151,211268,0,2,211598,212098,211268,211598,1,0,0,0,0,0,
54,1,0,20,212098,212644,1,0,0,0,212644,213044,0,0,213044,213229,0,0,
55,0,0,20,214229,214528,0,0,0,0,214528,214928,0,0,214928,215006,0,0,
56,0,0,21,215006,215064,0,0,0,0,215064,215464,0,0,215464,215846,0,0,
57,4,1,22,215846,215905,0,0,216255,216755,215905,216255,1,0,0,0,0,0,
57,4,1,22,216755,217079,0,0,217356,217856,217079,217356,0,1,0,0,0,0,
57,3,1,22,217856,219546,2,0,0,0,219546,219946,0,0,0,0,219946,220225,
58,0,1,22,221225,221619,0,1,0,0,221619,222019,0,0,0,0,222019,222658,
59,1,0,23,222658,222720,0,0,0,0,222720,223120,0,0,223120,223321,0,0,
60,4,0,23,224321,224429,0,0,224609,225109,224429,224609,1,0,0,0,0,0,
60,1,0,23,225109,225911,0,1,0,0,225911,226311,0,0,226311,226644,0,0,
61,4,0,23,227644,227954,0,0,228324,228824,227954,228324,1,0,0,0,0,0,
61,0,0,23,228824,229595,0,1,0,0,229595,229995,0,0,229995,230060,0,0,
62,3,1,24,230060,230130,0,0,0,0,230130,230530,0,0,0,0,230530,230768,
63,3,1,24,231768,231945,0,0,0,0,231945,232345,0,0,0,0,232345,232677,
64,3,1,24,233677,233770,0,0,0,0,233770,234170,0,0,0,0,234170,234257,
65,4,1,24,235257,235271,0,0,235472,235972,235271,235472,0,1,0,0,0,0,
65,0,1,24,235972,236570,1,0,0,0,236570,236970,0,0,0,0,236970,237312,
66,0,1,25,237312,237373,0,0,0,0,237373,237773,0,0,0,0,237773,238166,
67,0,1,26,238166,238232,0,0,0,0,238232,238632,0,0,0,0,238632,238811,
68,1,0,27,238811,238870,0,0,0,0,238870,239270,0,0,239270,239426,0,0,
69,4,0,27,240426,244673,3,0,244914,245414,244673,244914,1,0,0,0,0,0,
69,1,0,27,245414,245737,0,1,0,0,245737,246137,0,0,246137,246376,0,0,
70,4,0,27,247376,247934,1,0,248204,248704,247934,248204,1,0,0,0,0,0,
70,4,0,27,248704,248778,0,0,248934,249434,248778,248934,0,1,0,0,0,0,
70,0,0,27,249434,250806,0,1,0,0,250806,251206,0,0,251206,251522,0,0,
71,1,0,28,251522,251606,0,0,0,0,251606,252006,0,0,252006,252287,0,0,
72,4,0,28,253287,253630,0,0,253994,254494,253630,253994,1,0,0,0,0,0,
72,4,0,28,254494,255927,0,1,256243,256743,255927,256243,1,0,0,0,0,0,
72,1,0,28,256743,256753,0,0,0,0,256753,257153,0,0,257153,257501,0,0,
73,1,0,28,258501,258808,0,1,0,0,258808,259208,0,0,259208,259626,0,0,
74,4,0,28,260626,261135,0,0,261448,261948,261135,261448,1,0,0,0,0,0,
74,0,0,28,261948,262400,0,1,0,0,262400,262800,0,0,262800,262883,0,0,
75,3,1,29,262883,262959,0,0,0,0,262959,263359,0,0,0,0,263359,263399,
