,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
0,4,1,0,0,213,1,0,502,1002,213,502,1,0,0,0,0,0,
0,1,1,0,1002,1361,0,1,0,0,1361,1661,0,0,1661,1667,0,0,
1,1,1,0,2667,2799,1,0,0,0,2799,3099,0,0,3099,3255,0,0,
2,0,1,0,4255,5536,0,0,0,0,5536,5836,0,0,5836,5949,0,0,
3,0,1,1,5949,6073,0,0,0,0,6073,6373,0,0,6373,6407,0,0,
4,0,1,2,6407,6528,0,0,0,0,6528,6828,0,0,6828,7023,0,0,
5,0,0,3,7023,7146,0,0,0,0,7146,7446,0,0,0,0,7446,7625,
6,4,0,4,7625,7765,0,0,8044,8544,7765,8044,1,0,0,0,0,0,
6,0,0,4,8544,8957,1,0,0,0,8957,9257,0,0,0,0,9257,9529,
7,0,1,5,9529,9654,0,0,0,0,9654,9954,0,0,9954,9997,0,0,
8,0,0,6,9997,10088,0,0,0,0,10088,10388,0,0,0,0,10388,10617,
9,4,1,7,10617,10726,0,0,10970,11470,10726,10970,1,0,0,0,0,0,
9,1,1,7,11470,12546,0,0,0,0,12546,12846,0,0,12846,12878,0,0,
10,0,1,7,13878,14034,0,0,0,0,14034,14334,0,0,14334,14383,0,0,
11,3,0,8,14383,14497,0,0,0,0,14497,14797,0,0,0,0,14797,14810,
12,0,0,8,15810,16186,1,0,0,0,16186,16486,0,0,0,0,16486,16488,
13,0,0,9,16488,16605,0,0,0,0,16605,16905,0,0,0,0,16905,16907,
14,4,0,10,16907,17037,0,0,17262,17762,17037,17262,0,1,0,0,0,0,
14,4,0,10,17762,20293,1,1,20336,20836,20293,20336,1,0,0,0,0,0,
14,4,0,10,20836,21156,1,0,21326,21826,21156,21326,0,1,0,0,0,0,
14,3,0,10,21826,22196,1,0,0,0,22196,22496,0,0,0,0,22496,22731,
15,0,0,10,23731,24074,2,0,0,0,24074,24374,0,0,0,0,24374,24527,
16,4,1,11,24527,24627,0,0,24883,25383,24627,24883,0,1,0,0,0,0,
16,4,1,11,25383,25455,0,0,25678,26178,25455,25678,1,0,0,0,0,0,
16,4,1,11,26178,26330,0,0,26554,27054,26330,26554,0,1,0,0,0,0,
16,0,1,11,27054,27213,0,0,0,0,27213,27513,0,0,27513,27538,0,0,
17,0,1,12,27538,27644,0,0,0,0,27644,27944,0,0,27944,28011,0,0,
18,4,1,13,28011,28123,0,0,28383,28883,28123,28383,1,0,0,0,0,0,
18,4,1,13,28883,29633,2,0,29843,30343,29633,29843,0,1,0,0,0,0,
18,4,1,13,30343,31090,0,0,31279,31779,31090,31279,0,1,0,0,0,0,
18,4,1,13,31779,32039,0,0,32238,32738,32039,32238,1,0,0,0,0,0,
18,1,1,13,32738,33220,0,0,0,0,33220,33520,0,0,33520,34282,0,0,
19,4,1,13,35282,35391,0,0,35615,36115,35391,35615,1,0,0,0,0,0,
19,4,1,13,36115,36449,1,0,36749,37249,36449,36749,0,1,0,0,0,0,
19,1,1,13,37249,37655,1,0,0,0,37655,37955,0,0,37955,38026,0,0,
20,0,1,13,39026,39134,0,0,0,0,39134,39434,0,0,39434,39534,0,0,
21,4,1,14,39534,39634,0,0,39906,40406,39634,39906,1,0,0,0,0,0,
21,4,1,14,40406,40754,1,0,40933,41433,40754,40933,1,0,0,0,0,0,
21,4,1,14,41433,41539,0,0,41780,42280,41539,41780,1,0,0,0,0,0,
21,0,1,14,42280,43178,0,0,0,0,43178,43478,0,0,43478,44992,0,0,
22,4,0,15,44992,45097,0,0,45351,45851,45097,45351,1,0,0,0,0,0,
22,3,0,15,45851,46086,1,1,0,0,46086,46386,0,0,0,0,46386,46387,
23,4,0,15,47387,49459,0,1,49696,50196,49459,49696,0,1,0,0,0,0,
23,0,0,15,50196,50249,0,0,0,0,50249,50549,0,0,0,0,50549,50777,
24,4,0,16,50777,50957,0,0,51249,51749,50957,51249,1,0,0,0,0,0,
24,3,0,16,51749,51782,0,0,0,0,51782,52082,0,0,0,0,52082,52195,
25,4,0,16,53195,53415,0,0,53618,54118,53415,53618,1,0,0,0,0,0,
25,4,0,16,54118,54526,1,0,54780,55280,54526,54780,0,1,0,0,0,0,
25,4,0,16,55280,55863,0,1,56037,56537,55863,56037,0,1,0,0,0,0,
25,0,0,16,56537,56594,0,0,0,0,56594,56894,0,0,0,0,56894,57057,
26,1,1,17,57057,57160,0,0,0,0,57160,57460,0,0,57460,57623,0,0,
27,0,1,17,58623,59122,1,0,0,0,59122,59422,0,0,59422,60453,0,0,
