,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
76,0,1,35,169003,169105,0,0,0,0,169105,169405,0,0,0,0,169405,169427,
77,1,0,36,169427,169576,0,0,0,0,169576,169876,0,0,169876,170110,0,0,
78,4,0,36,170610,172275,0,0,172533,173033,172275,172533,1,0,0,0,0,0,
78,0,0,36,173033,173437,0,0,0,0,173437,173737,0,0,173737,173884,0,0,
79,0,1,37,173884,174050,0,0,0,0,174050,174350,0,0,0,0,174350,174394,
80,1,0,38,174394,174508,0,0,0,0,174508,174808,0,0,174808,174860,0,0,
81,0,0,38,175360,175804,1,0,0,0,175804,176104,0,0,176104,176387,0,0,
82,0,1,39,176387,176481,0,0,0,0,176481,176781,0,0,0,0,176781,176909,
83,4,1,40,176909,177030,0,0,177305,177805,177030,177305,0,1,0,0,0,0,
83,3,1,40,177805,178070,0,0,0,0,178070,178370,0,0,0,0,178370,178634,
84,4,1,40,179134,186730,2,2,186883,187383,186730,186883,0,1,0,0,0,0,
84,4,1,40,187383,188151,1,0,188372,188872,188151,188372,0,1,0,0,0,0,
84,3,1,40,188872,188957,0,0,0,0,188957,189257,0,0,0,0,189257,189312,
85,0,1,40,189812,190051,0,0,0,0,190051,190351,0,0,0,0,190351,190372,
86,4,0,41,190372,190468,0,0,190726,191226,190468,190726,0,1,0,0,0,0,
86,4,0,41,191226,191479,0,0,191749,192249,191479,191749,0,1,0,0,0,0,
86,4,0,41,192249,192339,0,0,192525,193025,192339,192525,0,1,0,0,0,0,
86,4,0,41,193025,195067,0,1,195268,195768,195067,195268,1,0,0,0,0,0,
86,0,0,41,195768,196369,1,0,0,0,196369,196669,0,0,196669,196810,0,0,
87,3,1,42,196810,196936,0,0,0,0,196936,197236,0,0,0,0,197236,197325,
88,3,1,42,197825,198314,0,1,0,0,198314,198614,0,0,0,0,198614,199370,
89,3,1,42,199870,200447,0,1,0,0,200447,200747,0,0,0,0,200747,201215,
90,4,1,42,201715,201874,0,1,202120,202620,201874,202120,0,1,0,0,0,0,
